HourUTC,HourDK,PriceArea,CentralPowerMWh,LocalPowerMWh,CommercialPowerMWh,LocalPowerSelfConMWh,OffshoreWindLt100MW_MWh,OffshoreWindGe100MW_MWh,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh,HydroPowerMWh,SolarPowerLt10kW_MWh,SolarPowerGe10Lt40kW_MWh,SolarPowerGe40kW_MWh,SolarPowerSelfConMWh,UnknownProdMWh,ExchangeNO_MWh,ExchangeSE_MWh,ExchangeGE_MWh,ExchangeNL_MWh,ExchangeGreatBelt_MWh,GrossConsumptionMWh,GridLossTransmissionMWh,GridLossInterconnectorsMWh,GridLossDistributionMWh,PowerToHeatMWh
2023-10-12T18:00:00,2023-10-12T20:00:00,DK1,15.75635,259.086442,79.04519,7.99801,29.240361,383.946142,2.142556,694.280282,1.880808,0.309115,0.040086,0.122263,0,0.029669,725.04,716.91,-126.21,-498.81,361,2651.807274,58.679723,67.3458,97.384022,14.562488
2023-10-12T18:00:00,2023-10-12T20:00:00,DK2,23.78317,48.525663,236.373919,16.928928,11.5288,385.659415,0.227817,130.704084,0,0.290394,0.038525,0.004616,0,8.036306,,1012.43,64.82,,-366.3,1573.051637,66.138057,14.9165,61.511672,0.11809
2023-10-12T17:00:00,2023-10-12T19:00:00,DK1,15.7798,267.5511,83.463924,7.52742,33.465388,401.476431,3.066696,787.502834,1.888201,0.379996,0.095018,0.127265,0,0.083639,794.67,716.74,-137.47,-349.97,140.1,2766.477712,58.042905,29.17655,103.876154,14.428655
2023-10-12T17:00:00,2023-10-12T19:00:00,DK2,24.845922,48.377538,227.222497,16.697206,13.9523,521.758924,0.283297,144.89753,0,0.374151,0.050213,0.004991,0,9.225102,,848.09,-12.19,,-142.3,1701.289671,29.563435,10.9155,66.096124,0.11702
2023-10-12T16:00:00,2023-10-12T18:00:00,DK1,14.84341,240.593198,76.97828,8.919392,44.530905,442.323163,3.694246,871.652347,1.906667,0.506307,0.061543,10.776334,0,0.04873,717.44,716.77,-147.19,-318.16,147.6,2833.294522,57.407154,31.61555,107.837246,15.991314
2023-10-12T16:00:00,2023-10-12T18:00:00,DK2,24.81963,48.605646,217.419077,17.375062,16.7675,658.435291,0.359768,181.99567,0,0.448476,0.050018,2.61773,0,10.031491,,1059.6,-340.09,,-149.8,1748.635359,33.844783,18.633,68.248015,0.1369
2023-10-12T15:00:00,2023-10-12T17:00:00,DK1,8.2069,193.850175,71.846701,17.049944,66.410984,461.290396,5.664408,1113.297834,1.915582,10.03034,1.07797,144.295828,15.866862,0.0922,617.03,716.3,-13.43,-679.46,74.2,2825.536124,61.748468,45.09675,108.593944,23.801809
2023-10-12T15:00:00,2023-10-12T17:00:00,DK2,24.721826,46.398544,216.494611,20.959211,26.1743,728.053602,0.71016,226.677118,0,5.041434,0.501342,57.269832,7.302392,9.673525,,1085.8,-663.77,,-75.8,1716.207897,49.099644,12.693008,67.960663,1.0431
2023-10-12T14:00:00,2023-10-12T16:00:00,DK1,7.51002,109.121486,65.768812,34.029552,68.944516,493.114093,8.335982,1532.6793,1.904414,49.171239,4.971442,438.60892,34.434399,0.200357,692.58,698.52,-1018.51,-702.31,386,2905.074532,85.459662,53.140425,105.897108,44.059542
2023-10-12T14:00:00,2023-10-12T16:00:00,DK2,8.884856,31.995509,206.235809,29.330835,33.1899,791.285213,1.1251,362.303818,0,24.801392,2.494771,169.751039,13.795798,13.817302,,1039.4,-671.48,,-391.4,1665.531342,51.38117,12.750016,65.517138,9.78734
2023-10-12T13:00:00,2023-10-12T15:00:00,DK1,2.20527,70.483476,61.192493,49.606639,92.931514,541.270183,10.570319,1825.847507,1.907064,93.643929,9.121468,705.430544,17.65906,0.316149,344.91,439.34,-1134.55,-702.57,575.7,3005.015615,83.380008,71.3062,114.840334,154.516003
2023-10-12T13:00:00,2023-10-12T15:00:00,DK2,2.863152,26.01406,185.886359,37.866604,36.2903,827.237334,1.416164,413.208782,0,51.230878,5.406567,265.792563,18.094992,16.310172,,998.6,-612.51,,-585.6,1688.107927,46.35894,12.56,66.984638,26.27131
2023-10-12T12:00:00,2023-10-12T14:00:00,DK1,2.1054,67.07955,60.609199,60.940782,122.197313,591.618022,12.680575,2096.635394,1.908566,123.353364,12.401513,845.230552,50.266571,0.395714,256.27,200.06,-1104.72,-702.64,587.7,3284.092515,84.310923,52.273525,122.55276,230.046322
2023-10-12T12:00:00,2023-10-12T14:00:00,DK2,3.372414,21.347604,150.292552,46.376306,40.1472,822.280091,1.613243,460.66245,0,68.415032,7.544821,337.576685,24.517462,17.020758,,959.21,-611.37,,-598,1751.006618,51.883668,12.581008,71.504374,35.63291
2023-10-12T11:00:00,2023-10-12T13:00:00,DK1,2.27912,68.23455,61.666161,65.575306,153.270729,746.684024,13.460666,2277.831169,1.915446,128.472075,13.157509,804.048314,79.174103,0.368612,-199.3,52.73,-831.71,-702.51,587.7,3323.047784,77.890101,104.4568,123.377255,246.67581
2023-10-12T11:00:00,2023-10-12T13:00:00,DK2,3.048649,22.000875,151.173315,44.527264,40.6116,841.875928,1.659908,490.466093,0,66.04232,7.276752,301.882062,26.840866,17.825681,,972.9,-611.33,,-598,1778.801313,53.285454,12.372,73.964123,29.26411
2023-10-12T10:00:00,2023-10-12T12:00:00,DK1,2.28271,66.770964,64.116064,64.513999,194.468477,797.576004,13.988261,2427.7501,1.913289,115.557875,11.920293,878.931652,9.00018,0.332366,-502.6,-30.98,-730.6,-702.62,587.7,3270.022234,77.431064,88.0253,127.996941,199.531334
2023-10-12T10:00:00,2023-10-12T12:00:00,DK2,2.989254,24.980576,148.848072,45.272691,40.9965,804.811298,1.593311,474.359008,0.000001,56.397481,6.423658,308.569905,28.705956,16.579124,,1043.86,-611.47,,-597.9,1795.016835,50.824297,12.678,73.827076,37.85851
2023-10-12T09:00:00,2023-10-12T11:00:00,DK1,2.39971,82.209758,70.656977,58.709986,202.604412,875.070515,13.951293,2454.237042,1.911669,97.085078,9.464661,795.404354,47.524906,0.23863,-216.62,-152.36,-865.38,-702.47,580.2,3354.838991,81.513806,66.342,132.275552,200.001113
2023-10-12T09:00:00,2023-10-12T11:00:00,DK2,2.689834,23.766865,151.387034,43.596254,37.5212,792.881809,1.471942,404.750246,0,49.793653,5.438838,319.02503,34.07848,17.226857,,1100.91,-611.28,,-590.3,1782.958042,44.785107,12.578992,68.53013,29.20734
2023-10-12T08:00:00,2023-10-12T10:00:00,DK1,2.34978,96.122404,73.98037,47.916345,215.654239,959.910071,13.467181,2321.496077,1.924362,66.683165,5.823083,572.078777,0.181975,0.165116,-132.1,-98.01,-574.39,-702.59,465.5,3336.162945,73.704421,49.0404,135.393377,212.104867
2023-10-12T08:00:00,2023-10-12T10:00:00,DK2,2.581921,22.242337,153.460002,35.816758,29.5521,803.408857,1.283338,354.289679,0,36.248236,3.686764,254.330937,29.549063,16.355181,,1140.08,-611.6,,-472.6,1798.685173,44.788414,12.479008,68.172135,31.65436
2023-10-12T07:00:00,2023-10-12T09:00:00,DK1,2.32547,91.613674,71.099955,35.095578,216.733198,978.315721,13.475812,2431.340341,1.914433,28.720667,2.339791,329.143042,12.9525,0.087962,-357.32,20.66,-323.09,-702.75,403.7,3256.358144,78.84314,41.2004,132.346511,167.984676
2023-10-12T07:00:00,2023-10-12T09:00:00,DK2,2.61814,21.24723,143.684476,25.514915,20.5429,837.165842,0.932785,314.383885,0,16.682972,1.603508,140.739429,21.019091,13.326711,,1230.23,-611.83,,-409.7,1768.161884,48.313408,12.887008,67.360114,19.88435
2023-10-12T06:00:00,2023-10-12T08:00:00,DK1,2.11027,90.3576,70.403131,24.257371,219.819729,973.07386,13.714942,2593.849023,1.904835,4.155577,0.358403,89.430209,2.287811,0.047821,-300.8,73.53,-134.65,-702.65,175.6,3196.800582,73.960838,42.4776,138.78843,118.20119
2023-10-12T06:00:00,2023-10-12T08:00:00,DK2,9.2663,22.521403,112.499303,16.398789,13.8925,898.340867,0.896537,352.583419,0,2.219845,0.249345,29.620988,7.072822,11.685264,,1052.23,-611.7,,-178.4,1739.377382,60.839483,12.764,67.912162,20.28642
2023-10-12T05:00:00,2023-10-12T07:00:00,DK1,2.28252,92.549256,69.149591,20.35169,220.536294,889.036447,14.221955,2811.01111,1.901465,0.18364,0.043576,1.243229,0,0.040219,-176.11,-39.13,-162.18,-702.43,204.6,3247.300992,75.516341,51.8874,141.170775,168.223692
2023-10-12T05:00:00,2023-10-12T07:00:00,DK2,2.65742,22.594525,117.71545,11.66999,5.8305,884.470761,1.020498,419.431906,0,0.15601,0.031162,0.836365,0,11.154734,,1014.7,-612.91,,-207.3,1672.059321,44.356672,12.698,69.204448,30.14138
2023-10-12T04:00:00,2023-10-12T06:00:00,DK1,2.11479,86.212128,66.704814,20.77366,220.359794,899.164661,14.539665,2812.638868,1.909613,0.164126,0.03829,0.115779,0,0.005604,-481.08,-249.12,-116.09,-702.82,369.3,2944.931792,74.371741,68.8572,133.111994,218.140545
2023-10-12T04:00:00,2023-10-12T06:00:00,DK2,2.225014,19.570158,67.728367,13.085006,9.034,854.979465,1.008501,429.152687,0,0.132804,0.014024,0.009229,0,10.314552,,1107.71,-662.92,,-374.4,1477.643807,55.90209,12.624,64.771073,41.39899
2023-10-12T03:00:00,2023-10-12T05:00:00,DK1,1.9821,69.072378,57.567691,17.190187,219.499136,884.246358,14.56684,2730.524955,1.931969,0.139021,0.04638,0.076951,0,0.005437,-694.47,-315.93,-42.01,-702.68,485,2726.759403,76.244448,59.82865,120.935337,263.989849
2023-10-12T03:00:00,2023-10-12T05:00:00,DK2,0.094346,19.458319,61.987721,13.779166,15.8228,747.400758,1.024019,362.195597,0,0.098518,0.010658,0.002058,0,10.275749,,1188.23,-669.39,,-492.6,1258.389709,40.040182,12.642992,53.227448,42.37133
2023-10-12T02:00:00,2023-10-12T04:00:00,DK1,2.09123,73.911737,58.313073,16.56,223.689393,919.314921,14.507952,2666.174326,1.939841,0.133194,0.047801,0.058207,0,0.005344,-791.18,-280.55,-31.03,-702.58,461.5,2632.907019,80.488883,57.7716,118.748144,273.268445
2023-10-12T02:00:00,2023-10-12T04:00:00,DK2,0.177574,19.277968,64.017451,15.041714,18.4669,629.6321,1.078473,357.934917,0,0.09803,0.00851,0.003066,0,9.317511,,1204.7,-670.61,,-468.5,1180.644214,32.476989,12.711024,52.183058,34.87557
2023-10-12T01:00:00,2023-10-12T03:00:00,DK1,2.11662,72.491941,58.182318,16.844588,221.199745,963.484829,14.387034,2598.947381,1.932029,0.137835,0.039914,0.067129,0,0.005268,-822.31,-278.09,20.45,-702.61,448.2,2615.476631,77.047436,58.9177,118.101207,279.64578
2023-10-12T01:00:00,2023-10-12T03:00:00,DK2,0.234058,19.443744,64.136745,14.724355,18.0269,633.6226,1.070817,339.022996,0,0.101573,0.010874,0.000539,0,8.809292,,1237.48,-677.5,,-454.9,1204.284493,41.526774,12.676016,52.594504,36.97935
2023-10-12T00:00:00,2023-10-12T02:00:00,DK1,2.11609,71.762617,59.723585,16.560182,223.860849,936.4809,14.012107,2624.768035,1.941192,0.147007,0.030382,0.061974,0,0.005764,-800.27,-278.03,58.28,-702.88,451.5,2680.070684,75.729874,58.1382,121.632396,280.701512
2023-10-12T00:00:00,2023-10-12T02:00:00,DK2,0.010988,19.340654,63.308741,14.950462,22.7222,617.2113,1.095228,371.077259,0,0.108742,0.009286,0.000393,0,8.600578,,1296.86,-683.24,,-458.3,1273.755831,36.555872,12.792992,55.4232,62.29312
2023-10-11T23:00:00,2023-10-12T01:00:00,DK1,2.13007,79.977609,59.982369,18.336344,223.644399,935.860915,14.100248,2635.347556,1.933109,0.151865,0.031535,0.058965,0,0.009933,-690.88,-280.42,31.65,-702.7,418.5,2747.714917,74.263653,68.5451,123.509016,284.255129
2023-10-11T23:00:00,2023-10-12T01:00:00,DK2,0.539544,19.20669,63.191463,15.422508,21.042,682.821572,1.057009,348.646526,0,0.107163,0.008967,0.01255,0,9.096457,,1244.49,-706.51,,-424.7,1274.432449,34.807307,12.616992,55.598763,41.28822
2023-10-11T22:00:00,2023-10-12T00:00:00,DK1,2.13328,78.882284,59.770814,18.477551,223.341759,855.530198,13.858516,2622.781964,1.958574,0.157096,0.025838,0.063623,0,0.014288,-310.23,-310.63,-183.61,-702.73,370.6,2740.395785,77.536745,50.8043,123.113282,254.739662
2023-10-11T22:00:00,2023-10-12T00:00:00,DK2,0.847252,19.40198,62.506147,14.491877,21.3182,706.59385,0.884488,313.771615,0,0.111815,0.01066,0.000684,0,8.675724,,1219.07,-708.05,,-375.8,1283.834292,45.247408,12.539008,54.652288,42.17922
2023-10-11T21:00:00,2023-10-11T23:00:00,DK1,2.13085,71.378938,62.76273,18.052598,222.208894,893.599681,13.379728,2498.731324,1.980285,0.161315,0.024925,0.063758,0,0.113119,27.06,-317.69,-329.78,-702.72,271.6,2733.058145,74.897146,46.53815,121.069577,240.798566
2023-10-11T21:00:00,2023-10-11T23:00:00,DK2,1.566667,23.266834,63.092643,11.700586,20.7942,612.058577,0.745768,267.762602,0,0.145624,0.02502,0.003282,0,8.894321,,1300.73,-728.21,,-275.3,1307.276124,34.728332,14.828016,53.393217,56.72039
2023-10-11T20:00:00,2023-10-11T22:00:00,DK1,2.14367,70.558119,62.053843,17.859073,219.698685,893.098565,12.70565,2336.163439,1.968775,0.164239,0.023565,0.080706,0,0.135055,137.8,-312.6,-167.84,-702.82,257.7,2828.893384,73.265653,59.24235,122.07216,243.690348
2023-10-11T20:00:00,2023-10-11T22:00:00,DK2,1.589597,23.828995,62.672491,14.160808,16.5936,690.566268,0.75105,284.222269,0,0.12447,0.019165,0.000984,0,9.997651,,1264.31,-710.25,,-261.3,1397.287348,32.187365,14.613008,57.296021,45.16196
2023-10-11T19:00:00,2023-10-11T21:00:00,DK1,2.12784,69.382649,63.919752,13.452213,220.216965,895.619964,12.403295,2239.711326,1.914901,0.179663,0.032302,0.082329,0,0.129158,-93.9,30.27,-46.01,-702.69,248.6,2955.442357,69.425564,72.0527,123.680565,287.492841
2023-10-11T19:00:00,2023-10-11T21:00:00,DK2,1.780083,24.661777,93.749991,14.54092,19.4111,703.42179,0.737478,262.916,0,0.13335,0.026637,0.002866,0,10.043116,,1297.84,-693.1,,-251.9,1484.265108,36.793558,14.667024,61.250204,22.63569
2023-10-11T18:00:00,2023-10-11T20:00:00,DK1,2.04851,79.632459,63.802484,10.880765,219.518355,935.402728,12.300272,2242.343937,1.910146,0.219979,0.036348,0.091012,0,0.169422,160.79,-169.01,43.3,-702.82,182.6,3083.216417,71.695529,53.365525,127.584855,293.328673
2023-10-11T18:00:00,2023-10-11T20:00:00,DK2,1.67681,26.805344,107.786485,15.644524,28.2546,764.059461,0.909358,347.142828,0,0.174787,0.034794,0.001144,0,10.701774,,1167.69,-693.86,,-185.2,1591.821909,33.568865,14.81,67.654824,21.17902
2023-10-11T17:00:00,2023-10-11T19:00:00,DK1,2.07531,85.057267,63.998199,16.288052,223.229926,909.49663,12.885677,2443.936257,1.957752,0.274595,0.050232,0.112954,0,0.141202,187,-237.84,-35.44,-702.83,211.5,3181.894053,71.414174,32.770525,135.532643,232.79684
2023-10-11T17:00:00,2023-10-11T19:00:00,DK2,1.656652,26.985147,106.968576,15.862563,26.5616,716.167549,1.093042,435.790323,0,0.21229,0.032286,0.003998,0,10.803089,,1261.77,-678.69,,-214.4,1710.817115,43.382269,14.656016,74.710224,10.8905
2023-10-11T16:00:00,2023-10-11T18:00:00,DK1,2.1252,97.331083,63.949107,19.747742,230.067187,928.116707,13.392234,2563.298196,1.98592,0.390218,0.057722,7.943834,0,0.114303,197.81,-316.31,-51.76,-702.73,178.2,3233.729453,72.338552,32.24285,143.177157,211.078569
2023-10-11T16:00:00,2023-10-11T18:00:00,DK2,1.805464,26.99706,105.800192,16.787272,30.4205,907.426439,1.200893,461.222408,0,0.278568,0.045293,0.822987,0,11.452468,,1101.68,-665.46,,-180.9,1819.579544,49.617284,14.744,79.578863,10.19466
2023-10-11T15:00:00,2023-10-11T17:00:00,DK1,2.19993,94.4835,64.234602,24.494037,235.807218,968.494188,14.100048,2649.337987,1.979175,3.52033,0.440427,88.233681,10.677562,0.20094,52.34,-330.59,54.05,-702.64,17.7,3249.063625,73.522679,43.28895,142.806935,224.689714
2023-10-11T15:00:00,2023-10-11T17:00:00,DK2,2.161379,25.57356,108.07895,17.950187,27.5053,932.946095,1.326892,488.594363,0,0.811614,0.102038,18.562304,3.009044,11.548446,,844.57,-659.68,,-18.8,1804.260172,54.290445,14.618992,78.90945,10.17256
2023-10-11T14:00:00,2023-10-11T16:00:00,DK1,2.19066,80.186404,63.532597,29.020696,234.261435,893.767017,14.94606,2787.431491,1.988365,20.932781,2.202472,247.725796,23.98595,0.2479,-259.65,-316.44,-56.97,-702.67,301.3,3367.989624,71.504859,54.06205,142.080196,317.205702
2023-10-11T14:00:00,2023-10-11T16:00:00,DK2,2.449508,22.413442,143.486054,21.729787,28.8883,911.454229,1.427683,506.491429,0,6.424511,0.733713,41.743552,13.915224,12.82046,,946.68,-632.49,,-305.4,1722.767892,61.950453,24.149984,74.331291,10.17098
2023-10-11T13:00:00,2023-10-11T15:00:00,DK1,2.20917,63.364735,55.68758,29.736067,232.644084,870.331969,15.21319,2823.849447,1.97258,51.745033,4.992032,461.50579,18.289145,0.295344,-667.26,-309.35,221.82,-702.71,182.1,3356.436166,71.186427,67.47615,142.456663,315.0734
2023-10-11T13:00:00,2023-10-11T15:00:00,DK2,2.037566,20.007861,144.488725,21.158866,30.5454,770.873619,1.542314,548.5216,0,7.643947,0.702309,95.601348,12.343396,13.461243,,292.62,-45.15,,-184.7,1731.698194,61.086591,26.5445,76.688576,10.1757
2023-10-11T12:00:00,2023-10-11T14:00:00,DK1,2.19683,59.553115,53.655822,32.038632,198.110663,486.057517,15.175745,2595.141393,1.968454,63.752699,6.07995,514.735284,7.862067,0.361307,-523.11,-196.26,547.71,-702.68,359.3,3521.649478,71.268095,72.8151,140.434854,352.61954
2023-10-11T12:00:00,2023-10-11T14:00:00,DK2,1.625874,18.724243,142.113982,21.378772,27.7399,574.8699,1.70904,546.450096,0,7.095401,0.684717,91.214165,14.211717,14.402302,,125.46,522.84,,-364.5,1746.020109,40.18105,20.3095,75.493414,10.18059
2023-10-11T11:00:00,2023-10-11T13:00:00,DK1,2.30371,60.964754,53.85524,30.405694,199.573592,496.987061,14.709895,2547.166407,1.947319,54.793858,5.597019,466.92476,35.839363,0.307873,-757.44,191.56,599.2,-702.73,272.4,3574.366545,63.436513,81.6338,142.30843,353.747468
2023-10-11T11:00:00,2023-10-11T13:00:00,DK2,1.739856,18.782618,141.615671,22.018717,30.6591,574.9258,1.676149,527.017357,0,12.252823,1.113594,116.25014,19.249443,14.259162,,-13.48,572.9,,-276,1764.98043,57.92813,14.202,74.851816,8.66339
2023-10-11T10:00:00,2023-10-11T12:00:00,DK1,2.32858,59.70747,53.586141,26.708058,212.343684,484.030274,14.415256,2810.198037,1.961881,30.409858,2.959742,293.513543,30.892857,0.272893,-583.59,-148.13,562.34,-702.69,543.5,3694.758274,77.69364,74.9145,145.557977,347.619716
2023-10-11T10:00:00,2023-10-11T12:00:00,DK2,2.033109,18.18463,140.359024,22.443221,30.5739,584.2446,1.531737,525.032416,0,11.59583,1.083145,132.394788,18.188236,12.883888,,644.83,193.84,,-552.5,1786.718524,51.409876,23.9115,75.843647,18.45327
2023-10-11T09:00:00,2023-10-11T11:00:00,DK1,2.16655,58.607047,53.532826,28.856686,235.841807,875.18386,14.155178,2923.684189,1.940613,14.311675,1.260361,187.540462,28.972502,0.197845,-805.55,-440.41,650.75,-702.88,438.4,3566.561601,81.831177,89.4438,151.686245,279.057401
2023-10-11T09:00:00,2023-10-11T11:00:00,DK2,1.587809,18.455351,137.06446,21.453203,29.2599,782.229843,1.454409,511.46756,0,8.028601,0.739652,98.281542,15.407205,13.657336,,974.37,-381.25,,-445.3,1786.906871,44.152291,25.8945,75.469941,11.54456
2023-10-11T08:00:00,2023-10-11T10:00:00,DK1,2.27001,66.361434,53.407238,26.555652,121.575955,893.547358,14.265741,2925.060807,1.896503,8.761222,0.761095,149.397514,15.880169,0.213591,-702.1,-32.84,-25.48,-702.84,503.6,3320.294289,81.231312,77.355,149.526854,173.096429
2023-10-11T08:00:00,2023-10-11T10:00:00,DK2,1.51508,17.859577,136.962823,16.626581,25.0932,933.670573,1.297435,488.0946,0,4.763392,0.463696,52.904367,13.245545,12.130239,,1209.58,-609.35,,-511.6,1793.257108,67.859513,14.547008,74.655639,10.90281
2023-10-11T07:00:00,2023-10-11T09:00:00,DK1,2.35067,69.541838,58.299252,18.24217,85.122685,940.630553,13.832626,2891.37733,1.8718,2.774501,0.312996,90.24412,9.323383,0.188377,-638.19,-13.79,-34.14,-702.69,570.5,3365.802301,81.396126,73.3522,146.835927,217.152384
2023-10-11T07:00:00,2023-10-11T09:00:00,DK2,1.51351,15.751381,156.271387,15.419995,25.3992,934.441566,1.187297,473.240326,0,2.174727,0.226536,37.214698,9.340039,11.352078,,1267.59,-613.64,,-580.4,1757.08274,53.43469,14.500992,72.574387,10.9007
2023-10-11T06:00:00,2023-10-11T08:00:00,DK1,2.46978,74.115491,59.259397,21.360949,82.814312,939.391535,14.130746,2911.6898,1.880576,0.408142,0.076931,28.823184,0.562743,0.167787,-642.83,-63.77,-37.2,-702.87,495.5,3185.981373,79.809154,61.3594,144.612745,101.84426
2023-10-11T06:00:00,2023-10-11T08:00:00,DK2,1.53534,16.362927,164.42506,12.558586,26.3501,928.478093,1.148289,467.294418,0,0.645813,0.075442,14.414494,4.180251,10.443669,,1182,-613.17,,-503.3,1713.442482,52.235767,14.418,71.136535,10.89785
2023-10-11T05:00:00,2023-10-11T07:00:00,DK1,2.21066,66.330922,58.350694,19.608064,151.091667,906.288755,13.724216,2820.690709,1.875503,0.159268,0.044098,0.414233,0,0.176122,-668.33,71.64,-50.18,-702.76,459.5,3150.834911,77.518565,60.249,138.205157,158.624138
2023-10-11T05:00:00,2023-10-11T07:00:00,DK2,1.48223,16.585562,161.985583,10.441411,32.656,920.302691,1.062403,453.960664,0,0.150946,0.028605,0.40781,0,10.428496,,1108.24,-614.79,,-466.6,1636.342401,48.916071,14.686016,68.700337,13.16701
2023-10-11T04:00:00,2023-10-11T06:00:00,DK1,1.81739,67.674119,57.562092,19.247912,229.161904,897.103564,13.274012,2678.566995,1.92242,0.135784,0.039391,0.14379,0,0.178518,-732,-52.59,-27.59,-702.8,586.4,3038.247891,79.061484,59.122,127.088035,261.095801
2023-10-11T04:00:00,2023-10-11T06:00:00,DK2,0,16.524458,137.5715,10.870465,27.8565,884.293757,0.993355,442.578219,0,0.153763,0.016242,0.000892,0,9.557635,,1183.3,-661.25,,-596.6,1455.866786,46.968731,14.488016,63.619919,28.47404
2023-10-11T03:00:00,2023-10-11T05:00:00,DK1,1.90919,57.113613,56.8589,10.207996,227.51974,814.402007,13.325275,2609.210938,1.831754,0.116017,0.042279,0.083896,0,0.112268,-767.6,-10.05,-82.56,-699.48,580.4,2813.443873,76.216019,78.6223,117.383539,382.015336
2023-10-11T03:00:00,2023-10-11T05:00:00,DK2,0,16.447917,124.669084,9.836914,14.5767,752.9407,0.946626,444.580858,0,0.115853,0.012016,0.000262,0,8.543295,,1136.19,-662.7,,-590.5,1255.660225,38.36458,14.508992,57.048489,37.51065
2023-10-11T02:00:00,2023-10-11T04:00:00,DK1,1.93534,57.680943,56.391143,9.703302,193.961778,489.830981,12.911204,2536.282335,1.81618,0.106239,0.041257,0.056321,0,0.089339,-777.22,-6.71,291.83,-555.57,511.1,2824.236362,71.369692,54.9789,115.783383,409.577163
2023-10-11T02:00:00,2023-10-11T04:00:00,DK2,0.129204,16.154168,124.507646,9.970101,19.3333,575.0341,0.839694,395.880275,0,0.114143,0.012165,0.00017,0,7.759716,,1231.42,-667.33,,-519.4,1194.424682,31.836898,14.702016,54.807709,32.40088
2023-10-11T01:00:00,2023-10-11T03:00:00,DK1,1.9108,57.061491,54.82749,9.457867,227.091766,797.316502,12.490522,2512.13465,1.831218,0.098242,0.041168,0.061,0,0.039255,-819.57,-265.36,250.47,-571.67,582.4,2850.631971,78.91706,68.4725,115.187589,428.813079
2023-10-11T01:00:00,2023-10-11T03:00:00,DK2,0.001623,17.239281,124.421467,10.176903,32.9385,743.3268,0.926395,423.811164,0,0.11802,0.010933,0.000126,0,7.002668,,1141.68,-672.75,,-592.4,1236.50388,37.107624,14.637008,57.716253,37.16661
2023-10-11T00:00:00,2023-10-11T02:00:00,DK1,1.92409,55.094214,54.540339,12.369727,233.192747,796.983319,12.339998,2466.579187,1.88115,0.098275,0.032426,0.061263,0,0.00502,-717.04,-67.68,158.54,-700.03,587.8,2896.691755,78.587322,65.24,116.377676,427.179838
2023-10-11T00:00:00,2023-10-11T02:00:00,DK2,0,18.484177,125.724781,10.208266,27.6856,743.6929,0.868594,405.857016,0,0.111034,0.011255,0.001124,0,5.75699,,1194.68,-672.66,,-598,1262.421737,37.929419,14.384992,57.963789,32.37314
2023-10-10T23:00:00,2023-10-11T01:00:00,DK1,2.24809,59.379794,54.636046,15.127811,232.88495,812.846678,11.67205,2441.937487,1.933262,0.111144,0.029412,0.109721,0,0.005094,-690.14,-8.19,18.82,-702.8,587.1,2837.711539,77.766012,74.2458,113.245527,393.710222
2023-10-10T23:00:00,2023-10-11T01:00:00,DK2,0,18.991327,116.107785,9.5853,23.4345,764.587771,0.66773,349.441743,0,0.105555,0.012467,0.000727,0,5.577456,,1268.29,-684.11,,-597.3,1275.392361,38.766798,14.525984,55.90745,36.29979
2023-10-10T22:00:00,2023-10-11T00:00:00,DK1,2.26518,68.324806,54.725683,18.131654,229.993237,932.163282,11.218782,2383.028824,1.957343,0.119435,0.019456,0.084426,0,0.005148,-643.51,-52.12,-13.94,-702.9,566.8,2856.367256,79.135074,56.2699,116.054619,365.730608
2023-10-10T22:00:00,2023-10-11T00:00:00,DK2,0.1974,21.474397,109.43782,12.641895,23.4738,841.082784,0.59801,314.225655,0,0.116021,0.015475,0.006499,0,6.640141,,1246.94,-698.92,,-576.4,1301.529897,44.436562,14.495008,55.262531,35.15131
2023-10-10T21:00:00,2023-10-10T23:00:00,DK1,2.23613,95.298451,59.558259,18.221105,218.006169,851.242404,11.236862,2397.946189,1.986598,0.136485,0.018739,0.085937,0,0.013726,-627.16,61.01,-7.85,-702.75,417.2,2796.437054,69.953589,54.9449,119.382159,270.354651
2023-10-10T21:00:00,2023-10-10T23:00:00,DK2,2.42921,18.888412,112.730824,13.329695,20.029,843.488221,0.567277,270.467423,0,0.129767,0.020437,0.001741,0,8.06062,,1140.54,-712.49,,-423.4,1294.792627,44.870227,14.312992,50.908211,18.42593
2023-10-10T20:00:00,2023-10-10T22:00:00,DK1,2.20811,104.504057,58.430516,18.53068,221.926593,896.199192,11.85541,2388.868016,1.960235,0.143455,0.029081,0.068946,0,0.041994,-461.06,-25.01,-89.02,-702.85,322.7,2749.526285,74.676593,102.99485,123.175412,178.815275
2023-10-10T20:00:00,2023-10-10T22:00:00,DK2,2.63922,21.262431,126.71327,13.348722,22.9838,870.337251,0.541735,274.530639,0,0.136392,0.022812,0.00214,0,8.185937,,1089.08,-710.54,,-327.3,1391.944349,41.184024,14.499008,57.239476,14.59954
2023-10-10T19:00:00,2023-10-10T21:00:00,DK1,81.148376,94.352469,60.508225,11.48963,205.824552,874.537005,10.299035,2166.446949,1.968335,0.134488,0.0203,0.081409,0,0.040781,288.37,-428.83,-16.75,-702.8,181.7,2828.541554,67.608413,79.0885,120.07138,212.985751
